=== BÁO CÁO CÁC LỖI FORMAT/BIẾN THẬT SỰ CẦN FIX (285 LỖI) ===

@@ lang_confirmbox.db||ConfirmBox||165
# Hiện tại : <ano=Transform>Biến hình</ano> thành <ano=Excarat>Chuột Độn Địa</ano> di chuyển về phía trước, khi <ano=submerge into earth>Độn thổ</ano> có thể điều chỉnh hướng và không nhận sát thương.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {1} điểm
Thời Gian Hồi kỹ năng: {2} giây

@@ lang_phantom.db||PhantomSkill||533
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có ['{1}', '{2}']
# Gốc Trung: 变身遁地鼠向前移动，遁地期间可调整方向，并且不会受到伤害。
协奏值：{0}点
技能冷却：{1}秒
# Hiện tại : <ano=Transform>Biến hình</ano> thành <ano=Excarat>Chuột Độn Địa</ano> di chuyển về phía trước, khi <ano=submerge into earth>Độn thổ</ano> có thể điều chỉnh hướng và không nhận sát thương.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {1} điểm
Thời Gian Hồi kỹ năng: {2} giây

@@ lang_phantom.db||PhantomSkill||534
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có ['{1}', '{2}']
# Gốc Trung: 变身遁地鼠向前移动，遁地期间可调整方向，并且不会受到伤害。
协奏值：{0}点
技能冷却：{1}秒
# Hiện tại : <ano=Transform>Biến hình</ano> thành <ano=Excarat>Chuột Độn Địa</ano> di chuyển về phía trước, khi <ano=submerge into earth>Độn thổ</ano> có thể điều chỉnh hướng và không nhận sát thương.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {1} điểm
Thời Gian Hồi kỹ năng: {2} giây

@@ lang_phantom.db||PhantomSkill||535
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có ['{1}', '{2}']
# Gốc Trung: 变身遁地鼠向前移动，遁地期间可调整方向，并且不会受到伤害。
协奏值：{0}点
技能冷却：{1}秒
# Hiện tại : <ano=Transform>Biến hình</ano> thành <ano=Excarat>Chuột Độn Địa</ano> di chuyển về phía trước, khi <ano=submerge into earth>Độn thổ</ano> có thể điều chỉnh hướng và không nhận sát thương.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {1} điểm
Thời Gian Hồi kỹ năng: {2} giây

@@ lang_phantom.db||PhantomSkill||536
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có ['{1}', '{2}']
# Gốc Trung: 变身遁地鼠向前移动，遁地期间可调整方向，并且不会受到伤害。
协奏值：{0}点
技能冷却：{1}秒
# Hiện tại : <ano=Transform>Biến hình</ano> thành <ano=Excarat>Chuột Độn Địa</ano> di chuyển về phía trước, khi <ano=submerge into earth>Độn thổ</ano> có thể điều chỉnh hướng và không nhận sát thương.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {1} điểm
Thời Gian Hồi kỹ năng: {2} giây

@@ lang_phantom.db||PhantomSkill||537
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có ['{1}', '{2}']
# Gốc Trung: 变身遁地鼠向前移动，遁地期间可调整方向，并且不会受到伤害。
协奏值：{0}点
技能冷却：{1}秒
# Hiện tại : <ano=Transform>Biến hình</ano> thành <ano=Excarat>Chuột Độn Địa</ano> di chuyển về phía trước, khi <ano=submerge into earth>Độn thổ</ano> có thể điều chỉnh hướng và không nhận sát thương.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {1} điểm
Thời Gian Hồi kỹ năng: {2} giây

@@ lang_phantom.db||PhantomSkill||538
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có ['{1}', '{2}']
# Gốc Trung: 变身遁地鼠向前移动，遁地期间可调整方向，并且不会受到伤害。
协奏值：{0}点
技能冷却：{1}秒
# Hiện tại : <ano=Transform>Biến hình</ano> thành <ano=Excarat>Chuột Độn Địa</ano> di chuyển về phía trước, khi <ano=submerge into earth>Độn thổ</ano> có thể điều chỉnh hướng và không nhận sát thương.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {1} điểm
Thời Gian Hồi kỹ năng: {2} giây

@@ lang_phantom.db||PhantomSkill||539
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có ['{1}', '{2}']
# Gốc Trung: 变身遁地鼠向前移动，遁地期间可调整方向，并且不会受到伤害。
协奏值：{0}点
技能冷却：{1}秒
# Hiện tại : <ano=Transform>Biến hình</ano> thành <ano=Excarat>Chuột Độn Địa</ano> di chuyển về phía trước, khi <ano=submerge into earth>Độn thổ</ano> có thể điều chỉnh hướng và không nhận sát thương.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {1} điểm
Thời Gian Hồi kỹ năng: {2} giây

@@ lang_phantom.db||PhantomSkill||540
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có ['{1}', '{2}']
# Gốc Trung: 变身遁地鼠向前移动，遁地期间可调整方向，并且不会受到伤害。
协奏值：{0}点
技能冷却：{1}秒
# Hiện tại : <ano=Transform>Biến hình</ano> thành <ano=Excarat>Chuột Độn Địa</ano> di chuyển về phía trước, khi <ano=submerge into earth>Độn thổ</ano> có thể điều chỉnh hướng và không nhận sát thương.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {1} điểm
Thời Gian Hồi kỹ năng: {2} giây

@@ lang_phantom.db||PhantomSkill||681
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}']
# Gốc Trung: 召唤火鬃狼幼体发动撕咬，造成{0}%热熔伤害。
协奏值：{1}点
技能冷却：{2}秒
# Hiện tại : Triệu hồi Thể ấu trùng <ano=Fusion Dreadmane>Sói Bờm Lửa</ano>, tung đòn <ano=Bite>Cắn Xé</ano>, gây {0}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>, đồng thời tạo ra 3 quả cầu năng lượng, mỗi quả cầu gây {1}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {2} điểm
Thời Gian Hồi: {3} giây

@@ lang_phantom.db||PhantomSkill||682
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}']
# Gốc Trung: 召唤火鬃狼幼体发动撕咬，造成{0}%热熔伤害。
协奏值：{1}点
技能冷却：{2}秒
# Hiện tại : Triệu hồi Thể ấu trùng <ano=Fusion Dreadmane>Sói Bờm Lửa</ano>, tung đòn <ano=Bite>Cắn Xé</ano>, gây {0}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>, đồng thời tạo ra 3 quả cầu năng lượng, mỗi quả cầu gây {1}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {2} điểm
Thời Gian Hồi: {3} giây

@@ lang_phantom.db||PhantomSkill||683
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}']
# Gốc Trung: 召唤火鬃狼幼体发动撕咬，造成{0}%热熔伤害。
协奏值：{1}点
技能冷却：{2}秒
# Hiện tại : Triệu hồi Thể ấu trùng <ano=Fusion Dreadmane>Sói Bờm Lửa</ano>, tung đòn <ano=Bite>Cắn Xé</ano>, gây {0}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>, đồng thời tạo ra 3 quả cầu năng lượng, mỗi quả cầu gây {1}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {2} điểm
Thời Gian Hồi: {3} giây

@@ lang_phantom.db||PhantomSkill||684
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}']
# Gốc Trung: 召唤火鬃狼幼体发动撕咬，造成{0}%热熔伤害。
协奏值：{1}点
技能冷却：{2}秒
# Hiện tại : Triệu hồi Thể ấu trùng <ano=Fusion Dreadmane>Sói Bờm Lửa</ano>, tung đòn <ano=Bite>Cắn Xé</ano>, gây {0}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>, đồng thời tạo ra 3 quả cầu năng lượng, mỗi quả cầu gây {1}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {2} điểm
Thời Gian Hồi: {3} giây

@@ lang_phantom.db||PhantomSkill||685
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}']
# Gốc Trung: 召唤火鬃狼幼体发动撕咬，造成{0}%热熔伤害。
协奏值：{1}点
技能冷却：{2}秒
# Hiện tại : Triệu hồi Thể ấu trùng <ano=Fusion Dreadmane>Sói Bờm Lửa</ano>, tung đòn <ano=Bite>Cắn Xé</ano>, gây {0}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>, đồng thời tạo ra 3 quả cầu năng lượng, mỗi quả cầu gây {1}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {2} điểm
Thời Gian Hồi: {3} giây

@@ lang_phantom.db||PhantomSkill||686
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}']
# Gốc Trung: 召唤火鬃狼幼体发动撕咬，造成{0}%热熔伤害。
协奏值：{1}点
技能冷却：{2}秒
# Hiện tại : Triệu hồi Thể ấu trùng <ano=Fusion Dreadmane>Sói Bờm Lửa</ano>, tung đòn <ano=Bite>Cắn Xé</ano>, gây {0}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>, đồng thời tạo ra 3 quả cầu năng lượng, mỗi quả cầu gây {1}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {2} điểm
Thời Gian Hồi: {3} giây

@@ lang_phantom.db||PhantomSkill||687
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}']
# Gốc Trung: 召唤火鬃狼幼体发动撕咬，造成{0}%热熔伤害。
协奏值：{1}点
技能冷却：{2}秒
# Hiện tại : Triệu hồi Thể ấu trùng <ano=Fusion Dreadmane>Sói Bờm Lửa</ano>, tung đòn <ano=Bite>Cắn Xé</ano>, gây {0}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>, đồng thời tạo ra 3 quả cầu năng lượng, mỗi quả cầu gây {1}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {2} điểm
Thời Gian Hồi: {3} giây

@@ lang_phantom.db||PhantomSkill||688
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}']
# Gốc Trung: 召唤火鬃狼幼体发动撕咬，造成{0}%热熔伤害。
协奏值：{1}点
技能冷却：{2}秒
# Hiện tại : Triệu hồi Thể ấu trùng <ano=Fusion Dreadmane>Sói Bờm Lửa</ano>, tung đòn <ano=Bite>Cắn Xé</ano>, gây {0}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>, đồng thời tạo ra 3 quả cầu năng lượng, mỗi quả cầu gây {1}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {2} điểm
Thời Gian Hồi: {3} giây

@@ lang_phantom.db||PhantomSkill||689
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}']
# Gốc Trung: 召唤火鬃狼幼体发动撕咬，造成{0}%热熔伤害。
协奏值：{1}点
技能冷却：{2}秒
# Hiện tại : Triệu hồi Thể ấu trùng <ano=Fusion Dreadmane>Sói Bờm Lửa</ano>, tung đòn <ano=Bite>Cắn Xé</ano>, gây {0}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>, đồng thời tạo ra 3 quả cầu năng lượng, mỗi quả cầu gây {1}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {2} điểm
Thời Gian Hồi: {3} giây

@@ lang_phantom.db||PhantomSkill||690
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}']
# Gốc Trung: 召唤火鬃狼幼体发动撕咬，造成{0}%热熔伤害。
协奏值：{1}点
技能冷却：{2}秒
# Hiện tại : Triệu hồi Thể ấu trùng <ano=Fusion Dreadmane>Sói Bờm Lửa</ano>, tung đòn <ano=Bite>Cắn Xé</ano>, gây {0}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>, đồng thời tạo ra 3 quả cầu năng lượng, mỗi quả cầu gây {1}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {2} điểm
Thời Gian Hồi: {3} giây

@@ lang_phantom.db||PhantomSkill||691
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}']
# Gốc Trung: 召唤火鬃狼幼体发动撕咬，造成{0}%热熔伤害。
协奏值：{1}点
技能冷却：{2}秒
# Hiện tại : Triệu hồi Thể ấu trùng <ano=Fusion Dreadmane>Sói Bờm Lửa</ano>, tung đòn <ano=Bite>Cắn Xé</ano>, gây {0}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>, đồng thời tạo ra 3 quả cầu năng lượng, mỗi quả cầu gây {1}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {2} điểm
Thời Gian Hồi: {3} giây

@@ lang_phantom.db||PhantomSkill||692
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}']
# Gốc Trung: 召唤火鬃狼幼体发动撕咬，造成{0}%热熔伤害。
协奏值：{1}点
技能冷却：{2}秒
# Hiện tại : Triệu hồi Thể ấu trùng <ano=Fusion Dreadmane>Sói Bờm Lửa</ano>, tung đòn <ano=Bite>Cắn Xé</ano>, gây {0}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>, đồng thời tạo ra 3 quả cầu năng lượng, mỗi quả cầu gây {1}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {2} điểm
Thời Gian Hồi: {3} giây

@@ lang_phantom.db||PhantomSkill||693
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}']
# Gốc Trung: 召唤火鬃狼幼体发动撕咬，造成{0}%热熔伤害。
协奏值：{1}点
技能冷却：{2}秒
# Hiện tại : Triệu hồi Thể ấu trùng <ano=Fusion Dreadmane>Sói Bờm Lửa</ano>, tung đòn <ano=Bite>Cắn Xé</ano>, gây {0}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>, đồng thời tạo ra 3 quả cầu năng lượng, mỗi quả cầu gây {1}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {2} điểm
Thời Gian Hồi: {3} giây

@@ lang_phantom.db||PhantomSkill||694
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}']
# Gốc Trung: 召唤火鬃狼幼体发动撕咬，造成{0}%热熔伤害。
协奏值：{1}点
技能冷却：{2}秒
# Hiện tại : Triệu hồi Thể ấu trùng <ano=Fusion Dreadmane>Sói Bờm Lửa</ano>, tung đòn <ano=Bite>Cắn Xé</ano>, gây {0}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>, đồng thời tạo ra 3 quả cầu năng lượng, mỗi quả cầu gây {1}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {2} điểm
Thời Gian Hồi: {3} giây

@@ lang_phantom.db||PhantomSkill||695
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}']
# Gốc Trung: 召唤火鬃狼幼体发动撕咬，造成{0}%热熔伤害。
协奏值：{1}点
技能冷却：{2}秒
# Hiện tại : Triệu hồi Thể ấu trùng <ano=Fusion Dreadmane>Sói Bờm Lửa</ano>, tung đòn <ano=Bite>Cắn Xé</ano>, gây {0}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>, đồng thời tạo ra 3 quả cầu năng lượng, mỗi quả cầu gây {1}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {2} điểm
Thời Gian Hồi: {3} giây

@@ lang_phantom.db||PhantomSkill||696
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}']
# Gốc Trung: 召唤火鬃狼幼体发动撕咬，造成{0}%热熔伤害。
协奏值：{1}点
技能冷却：{2}秒
# Hiện tại : Triệu hồi Thể ấu trùng <ano=Fusion Dreadmane>Sói Bờm Lửa</ano>, tung đòn <ano=Bite>Cắn Xé</ano>, gây {0}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>, đồng thời tạo ra 3 quả cầu năng lượng, mỗi quả cầu gây {1}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {2} điểm
Thời Gian Hồi: {3} giây

@@ lang_phantom.db||PhantomSkill||697
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}']
# Gốc Trung: 召唤火鬃狼幼体发动撕咬，造成{0}%热熔伤害。
协奏值：{1}点
技能冷却：{2}秒
# Hiện tại : Triệu hồi Thể ấu trùng <ano=Fusion Dreadmane>Sói Bờm Lửa</ano>, tung đòn <ano=Bite>Cắn Xé</ano>, gây {0}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>, đồng thời tạo ra 3 quả cầu năng lượng, mỗi quả cầu gây {1}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {2} điểm
Thời Gian Hồi: {3} giây

@@ lang_phantom.db||PhantomSkill||698
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}']
# Gốc Trung: 召唤火鬃狼幼体发动撕咬，造成{0}%热熔伤害。
协奏值：{1}点
技能冷却：{2}秒
# Hiện tại : Triệu hồi Thể ấu trùng <ano=Fusion Dreadmane>Sói Bờm Lửa</ano>, tung đòn <ano=Bite>Cắn Xé</ano>, gây {0}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>, đồng thời tạo ra 3 quả cầu năng lượng, mỗi quả cầu gây {1}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {2} điểm
Thời Gian Hồi: {3} giây

@@ lang_phantom.db||PhantomSkill||699
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}']
# Gốc Trung: 召唤火鬃狼幼体发动撕咬，造成{0}%热熔伤害。
协奏值：{1}点
技能冷却：{2}秒
# Hiện tại : Triệu hồi Thể ấu trùng <ano=Fusion Dreadmane>Sói Bờm Lửa</ano>, tung đòn <ano=Bite>Cắn Xé</ano>, gây {0}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>, đồng thời tạo ra 3 quả cầu năng lượng, mỗi quả cầu gây {1}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {2} điểm
Thời Gian Hồi: {3} giây

@@ lang_phantom.db||PhantomSkill||700
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}'] nhưng Dịch có ['{0}', '{1}', '{2}', '{3}']
# Gốc Trung: 召唤火鬃狼幼体发动撕咬，造成{0}%热熔伤害。
协奏值：{1}点
技能冷却：{2}秒
# Hiện tại : Triệu hồi Thể ấu trùng <ano=Fusion Dreadmane>Sói Bờm Lửa</ano>, tung đòn <ano=Bite>Cắn Xé</ano>, gây {0}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>, đồng thời tạo ra 3 quả cầu năng lượng, mỗi quả cầu gây {1}% <ano=Fusion Damage>Sát Thương Nhiệt Dung</ano>.
Năng Lượng <ano=Concerto>Hiệp Tấu</ano>: {2} điểm
Thời Gian Hồi: {3} giây

@@ lang_skill.db||SkillDescription||231
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}'] nhưng Dịch có []
# Gốc Trung: {0}%
# Hiện tại : 

@@ lang_skill.db||SkillDescription||521
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}'] nhưng Dịch có []
# Gốc Trung: {0}*10
# Hiện tại : 

@@ lang_text.db||Text||17
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}'] nhưng Dịch có []
# Gốc Trung: Lv.{0}
# Hiện tại : 

@@ lang_text.db||Text||265
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có []
# Gốc Trung: {0}/{1}
# Hiện tại : 

@@ lang_text.db||Text||267
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}'] nhưng Dịch có []
# Gốc Trung: /{0}
# Hiện tại : 

@@ lang_text.db||Text||271
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có []
# Gốc Trung: {0}<color=#fff448>[{1}]</color>
# Hiện tại : 

@@ lang_text.db||Text||273
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}'] nhưng Dịch có []
# Gốc Trung: x{0}
# Hiện tại : 

@@ lang_text.db||Text||279
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có []
# Gốc Trung: {0}/{1}
# Hiện tại : 

@@ lang_text.db||Text||281
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có []
# Gốc Trung: {0}/{1}
# Hiện tại : 

@@ lang_text.db||Text||282
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}'] nhưng Dịch có []
# Gốc Trung: +{0}
# Hiện tại : 

@@ lang_text.db||Text||285
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}'] nhưng Dịch có []
# Gốc Trung: +{0}
# Hiện tại : 

@@ lang_text.db||Text||297
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}'] nhưng Dịch có []
# Gốc Trung: {0}
# Hiện tại : 

@@ lang_text.db||Text||298
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}'] nhưng Dịch có []
# Gốc Trung: {0}
# Hiện tại : 

@@ lang_text.db||Text||406
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có []
# Gốc Trung: <color=#ac8549>{0}</color>/{1}
# Hiện tại : 

@@ lang_text.db||Text||407
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}'] nhưng Dịch có []
# Gốc Trung: {0}
# Hiện tại : 

@@ lang_text.db||Text||430
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có []
# Gốc Trung: {0}<color=#a1a1a1>/{1}</color>
# Hiện tại : 

@@ lang_text.db||Text||468
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có []
# Gốc Trung: {0}:{1}
# Hiện tại : 

@@ lang_text.db||Text||507
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có []
# Gốc Trung: {0}x{1}
# Hiện tại : 

@@ lang_text.db||Text||559
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}'] nhưng Dịch có []
# Gốc Trung: ({0})
# Hiện tại : 

@@ lang_text.db||Text||561
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}'] nhưng Dịch có []
# Gốc Trung: {0}P
# Hiện tại : 

@@ lang_text.db||Text||578
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có []
# Gốc Trung: {0}x{1}
# Hiện tại : 

@@ lang_text.db||Text||579
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}'] nhưng Dịch có []
# Gốc Trung: x{0}
# Hiện tại : 

@@ lang_text.db||Text||651
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có []
# Gốc Trung: {0}/{1}
# Hiện tại : 

@@ lang_text.db||Text||652
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có []
# Gốc Trung: <color=#ff0000ff>{0}</color>/{1}
# Hiện tại : 

@@ lang_text.db||Text||653
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có []
# Gốc Trung: {0}/{1}
# Hiện tại : 

@@ lang_text.db||Text||654
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có []
# Gốc Trung: {0}/{1}
# Hiện tại : 

@@ lang_text.db||Text||655
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}'] nhưng Dịch có []
# Gốc Trung: x{0}
# Hiện tại : 

@@ lang_text.db||Text||656
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có []
# Gốc Trung: {0}x{1}
# Hiện tại : 

@@ lang_text.db||Text||711
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có []
# Gốc Trung: {0}/<color=#808080>{1}</color>
# Hiện tại : 

@@ lang_text.db||Text||746
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}', '{2}'] nhưng Dịch có []
# Gốc Trung: x:{0},y:{1},z:{2}
# Hiện tại : 

@@ lang_text.db||Text||769
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có []
# Gốc Trung: <color=#bca868>{0}</color>/{1}
# Hiện tại : 

@@ lang_text.db||Text||771
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có []
# Gốc Trung: {0}/{1}
# Hiện tại : 

@@ lang_text.db||Text||806
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}'] nhưng Dịch có []
# Gốc Trung: {0}
# Hiện tại : 

@@ lang_text.db||Text||894
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}'] nhưng Dịch có []
# Gốc Trung: [<color=#f0a40cff>{0}</color>]
# Hiện tại : 

@@ lang_text.db||Text||911
# Lỗi: Thiếu/thừa biến: Gốc có ['{0}', '{1}'] nhưng Dịch có []
# Gốc Trung: {0}/{1}
# Hiện tại : 

@@ lang_text.db||Text||912
